Gene,BH
FUZ,1
FXYD1,1
FXYD3,0.194180364282541
FXYD4,0.864260998517054
FYB,1
FZD10,0.0471521035598705
FZD3,0.0471521035598705
FZD4,0.659185632026323
FZD5,0.113179699637494
FZD6,1
FZD8,0.0471521035598705
FZD9,0.082643221781055
G3BP1,0.321870397643593
G6PC3,1
GAA,0.0471521035598705
GAB2,1
GABARAPL2,0.0471521035598705
GABPA,0.0471521035598705
GABPB2,0.141250605913718
GABRD,1
GABRG1,1
GABRG3,1
GABRR2,1
GAD2,1
GADD45GIP1,0.194180364282541
GAK,0.877710843373494
GAL3ST2,1
GAL3ST3,1
GAL3ST4,1
GALE,0.0471521035598705
GALK2,1
GALM,0.891022504892368
GALNS,1
GALNT10,0.415308517773307
GALNT12,0.082643221781055
GALNT13,0.0471521035598705
GALNT14,0.0471521035598705
GALNT15,0.216355536699194
GALNT2,0.499439077594266
GALNT6,0.281818181818182
GALNT8,0.939550991163124
GALNT9,0.0471521035598705
GALNTL5,1
GALR3,0.0471521035598705
GANC,1
GAPDHS,0.0471521035598705
GAPT,1
GAS2L2,1
GAS2L3,0.113179699637494
GAS7,0.0471521035598705
GAS8,0.0471521035598705
GATA4,0.0471521035598705
GATAD2A,0.432344213649852
GATAD2B,0.378638253638254
GATB,1
GBA2,0.576142355008787
GBA3,1
GBAS,1
GBF1,1
GBGT1,1
GBP2,0.877710843373494
GBP3,1
GBP4,1
GBP6,0.530300272975432
GBP7,0.216355536699194
GC,0.0471521035598705
GCA,0.0471521035598705
GCC1,0.0471521035598705
GCC2,1
GCDH,0.169339841933984
GCFC2,1
GCLC,0.0471521035598705
GCM2,0.0471521035598705
GCN1,0.378638253638254
GCNT1,0.0471521035598705
GCNT2,1
GCNT3,0.738152766952455
GCOM1,MYZAP,1
GDAP1,0.0471521035598705
GDAP2,1
GDE1,0.216355536699194
GDF1,1
GDF10,0.0471521035598705
GDF9,1
GDI2,0.499439077594266
GDPD4,1
GDPD5,0.194180364282541
GDPGP1,0.602581289218483
GEM,0.082643221781055
GEMIN2,0.0471521035598705
GEMIN4,0.0471521035598705
GEMIN5,0.281818181818182
GEMIN6,0.530300272975432
GEN1,0.617024280067758
GFAP,0.0471521035598705
GFM1,1
GFPT2,0.113179699637494
GFRA1,0.768420375611011
GFRA4,1
GFRAL,1
GGA2,0.0471521035598705
GGCX,0.659185632026323
GGN,0.0471521035598705
GGT5,0.141250605913718
GGT6,1
GHDC,1
GHITM,0.260695825049702
GHRHR,0.340542970154621
GHRL,0.260695825049702
GHSR,0.169339841933984
GIF,0.0471521035598705
GIMAP4,1
GIMAP8,0.082643221781055
GIN1,1
GINS2,0.0471521035598705
GINS3,0.0471521035598705
GIPC2,0.359499471272471
GIPR,0.169339841933984
GJA3,1
GJA8,1
GJA9,1
GJB2,0.216355536699194
GJB3,1
GJB4,1
GJB5,1
GJB6,0.281818181818182
GJB7,0.0471521035598705
GJC3,1
GK,0.113179699637494
GK2,1
GLB1L,1
GLB1L2,0.432344213649852
GLB1L3,1
GLDN,1
GLI1,0.0471521035598705
GLI2,1
GLI3,0.359499471272471
GLIPR1L1,1
GLIPR1L2,1
GLIS1,0.301826741996234
GLMN,0.0471521035598705
GLOD4,1
GLP2R,0.238461538461538
GLRA1,0.216355536699194
GLT1D1,1
GLT8D1,0.216355536699194
GLTPD2,1
GLTSCR2,1
GLUL,0.082643221781055
GLYAT,1
GLYATL3,1
GLYCTK,0.0471521035598705
GMPPA,0.141250605913718
GMPR2,0.359499471272471
GNA14,0.0471521035598705
GNAS,0.113179699637494
GNAT1,0.0471521035598705
GNB1L,0.194180364282541
GNB4,0.260695825049702
GNL2,0.939550991163124
GNLY,1
GNMT,0.0471521035598705
GNPDA1,0.0471521035598705
GNPNAT1,0.082643221781055
GNPTAB,1
GNPTG,1
GNRH1,0.602581289218483
GNS,0.0471521035598705
GOLGA1,0.194180364282541
GOLGA2,0.0471521035598705
GOLGA4,0.682846813069095
GOLGA5,0.482146233848093
GOLGB1,0.482146233848093
GOLIM4,0.0471521035598705
GOLM1,0.95308039961941
GOLPH3L,0.669975655937246
GOLT1A,0.321870397643593
GOPC,0.0471521035598705
GOSR1,1
GOSR2,0.415308517773307
GOT1,0.0471521035598705
GOT1L1,1
GP1BA,0.281818181818182
GP6,0.340542970154621
GPAA1,0.0471521035598705
GPALPP1,1
GPAM,0.082643221781055
GPANK1,0.238461538461538
GPAT3,0.260695825049702
GPATCH1,0.082643221781055
GPATCH11,1
GPATCH2L,0.238461538461538
GPATCH3,1
GPBAR1,0.359499471272471
GPBP1L1,0.082643221781055
GPC5,0.0471521035598705
GPD1L,0.682846813069095
GPD2,0.281818181818182
GPIHBP1,1
GPKOW,0.0471521035598705
GPLD1,1
GPN3,1
GPNMB,0.0471521035598705
GPR108,1
GPR12,1
GPR135,1
GPR137,1
GPR141,0.682846813069095
GPR142,0.644333886124931
GPR149,0.530300272975432
GPR151,1
GPR155,0.113179699637494
GPR161,1
GPR162,1
GPR179,1
GPR18,0.301826741996234
GPR182,1
GPR3,1
GPR35,0.260695825049702
GPR37,0.513972392638037
GPR37L1,1
GPR39,1
GPR55,0.397815699658703
GPR62,1
GPR63,1
GPR83,1
GPR87,1
GPRIN1,0.0471521035598705
GPRIN3,1
GPS1,0.340542970154621
GPS2,0.260695825049702
GPSM1,0.0471521035598705
GPT,0.682846813069095
GPX7,0.194180364282541
GRAMD1A,1
GRAMD1B,1
GRAMD1C,1
GRAMD2,1
GRAMD3,1
GRB14,0.0471521035598705
GRB7,0.141250605913718
GREB1,0.082643221781055
GREB1L,0.738152766952455
GREM2,1
GRHL1,0.082643221781055
GRHL3,0.0471521035598705
GRID2IP,1
GRIFIN,1
GRIN2C,0.824095022624434
GRIN3B,1
GRK1,0.824095022624434
GRK4,1
GRK6,0.169339841933984
GRN,0.194180364282541
GRPEL1,0.0471521035598705
GRSF1,1
GRWD1,0.194180364282541
GSAP,1
GSDMB,1
GSDMD,0.321870397643593
GSG1,1
GSPT2,1
GSR,0.141250605913718
GSS,0.113179699637494
GSTA3,0.397815699658703
GSTCD,0.465197956577267
GSTK1,0.0471521035598705
GSTM2,0.0471521035598705
GSTO2,0.082643221781055
GSTP1,0.0471521035598705
GTDC1,1
GTF2B,0.0471521035598705
GTF2E2,0.082643221781055
GTF2F1,0.301826741996234
GTF3A,0.0471521035598705
GTF3C2,0.194180364282541
GTF3C3,0.0471521035598705
GTF3C5,0.082643221781055
GTPBP10,1
GTSE1,1
GUCA1C,0.0471521035598705
GUCA2B,1
GUCD1,0.340542970154621
GUCY1A3,0.260695825049702
GUCY2C,0.0471521035598705
GUCY2D,1
GUCY2F,0.0471521035598705
GUF1,1
GUSB,0.281818181818182
GXYLT2,0.978197879858657
GYG1,0.644333886124931
GYG2,0.0471521035598705
GYS2,0.321870397643593
GZF1,1
GZMA,0.0471521035598705
GZMB,0.082643221781055
GZMH,1
GZMK,0.617024280067758
H1FNT,0.797492362525458
H1FOO,1
H6PD,0.0471521035598705
HAAO,0.682846813069095
HABP2,0.0471521035598705
HABP4,0.576142355008787
HACD1,0.113179699637494
HACD4,1
HACE1,1
HADHA,0.082643221781055
HAGH,1
HAL,1
HAP1,0.0471521035598705
HAUS2,0.082643221781055
HAUS3,0.082643221781055
HAUS4,0.0471521035598705
HAUS5,0.113179699637494
HAVCR2,0.301826741996234
HBB,1
HBD,0.321870397643593
HBE1,1
HBP1,0.340542970154621
HBQ1,0.113179699637494
HBS1L,1
HCAR1,0.0471521035598705
HCLS1,0.0471521035598705
HCN2,1
HCN3,0.95308039961941
HCRTR1,0.588517022504328
HDAC10,0.169339841933984
HDAC7,0.915909090909091
HDDC3,0.978197879858657
HEATR3,1
HEATR4,1
HEATR5A,1
HEATR5B,0.695834438843194
HEATR6,0.903758209681343
HEATR9,1
HEBP2,1
HECTD1,1
HECTD3,0.0471521035598705
HECTD4,1
HELB,0.0471521035598705
HELQ,0.0471521035598705
HEMGN,0.432344213649852
HENMT1,1
HEPACAM2,0.0471521035598705
HEPH,1
HEPHL1,0.082643221781055
HERC1,0.0471521035598705
HERC2,0.0471521035598705
HERPUD1,0.281818181818182
HES7,0.0471521035598705
HEXA,0.141250605913718
HEXB,0.082643221781055
HEY2,1
HEYL,0.340542970154621
HFE,0.0471521035598705
HFE2,1
HFM1,1
HGS,0.0471521035598705
HGSNAT,1
HHAT,1
HHIPL1,1
HHIPL2,0.0471521035598705
HHLA1,1
HHLA2,1
HIBADH,0.321870397643593
HIF3A,1
HIP1R,1
HIPK2,0.169339841933984
HIRA,0.169339841933984
HIRIP3,0.824095022624434
HIST1H1D,0.0471521035598705
HIST1H1T,0.617024280067758
HIST1H2AA,1
HIST1H2AK,1
HIST1H2BA,0.0471521035598705
HIST1H2BC,0.0471521035598705
HIST1H2BH,0.0471521035598705
HIST1H3A,0.0471521035598705
HIST1H3C,1
HIST1H3H,1
HIST1H4E,1
HIST1H4F,1
HIST1H4G,1
HIST1H4I,1
HIST1H4L,1
HIST3H3,0.0471521035598705
HIVEP3,1
HJURP,1
HK1,0.0471521035598705
HK2,0.0471521035598705
HK3,1
HKR1,1
HLA-DMA,1
HLA-DPB1,0.301826741996234
HLCS,0.0471521035598705
HLTF,0.991854460093897
HLX,1
HM13,1
HMCN1,1
HMGCL,1
HMHB1,1
HMMR,0.301826741996234
HMOX1,0.0471521035598705
HMX1,1
HMX2,1
HN1,1
HNMT,0.738152766952455
HNRNPAB,0.95308039961941
HOMEZ,0.0471521035598705
HOOK1,0.0471521035598705
HOOK2,0.0471521035598705
HORMAD1,1
HOXA1,0.0471521035598705
HOXA10,0.0471521035598705
HOXA6,1
HOXB2,0.082643221781055
HOXD1,1
HOXD10,0.978197879858657
HOXD8,0.669975655937246
HOXD9,1
HPDL,0.54512122119126
HPGD,0.965128933049444
HPGDS,1
HPS3,1
HPS5,1
HPSE,0.0471521035598705
HPSE2,1
HR,0.630119977678571
HRAS,0.0471521035598705
HRASLS,1
HRG,0.216355536699194
HRH4,0.301826741996234
HRNR,0.0471521035598705
HS3ST3B1,1
HS3ST6,0.864260998517054
HSD17B11,0.216355536699194
HSD17B12,1
HSD17B13,1
HSD17B14,0.0471521035598705
HSD17B2,1
HSD3B2,0.113179699637494
HSD3B7,0.695834438843194
HSDL1,1
HSDL2,0.321870397643593
HSF4,0.482146233848093
HSP90AA1,0.0471521035598705
HSPA12B,0.359499471272471
HSPA13,1
HSPA14,0.216355536699194
HSPA1L,0.169339841933984
HSPA4L,1
HSPA9,0.0471521035598705
HSPB7,1
HSPBP1,1
HSPG2,0.0471521035598705
HTR1A,0.465197956577267
HTR1E,0.0471521035598705
HTR2A,0.753945666235446
HTR2B,0.0471521035598705
HTR3A,0.0471521035598705
HTR3B,1
HTR3C,0.0471521035598705
HTR4,0.301826741996234
HTR5A,0.301826741996234
HTRA2,1
HTRA3,1
HTRA4,1
HUNK,0.903758209681343
HUS1,0.0471521035598705
HYAL1,1
HYAL2,0.0471521035598705
HYDIN,0.415308517773307
HYKK,1
IARS,0.0471521035598705
IBTK,0.378638253638254
ICA1L,0.669975655937246
ICAM1,1
ICAM3,0.238461538461538
ICAM4,0.482146233848093
ICAM5,0.824095022624434
ICE1,0.617024280067758
ICT1,1
IDH1,0.113179699637494
IDH2,0.0471521035598705
IDI1,1
IDI2,1
IDO1,0.669975655937246
IDO2,1
IDUA,0.0471521035598705
IFI30,0.0471521035598705
IFI35,0.0471521035598705
IFI6,0.682846813069095
IFIH1,0.0471521035598705
IFIT1,0.659185632026323
IFIT1B,0.630119977678571
IFNA6,0.695834438843194
IFNA8,0.0471521035598705
IFNAR1,0.915909090909091
IFNG,0.0471521035598705
IFNGR1,0.0471521035598705
IFNK,1
IFNW1,0.113179699637494
IFRD1,1
IFT122,0.082643221781055
IFT140,0.216355536699194
IFT172,0.216355536699194
IFT27,0.0471521035598705
IFT52,0.0471521035598705
IFT57,0.0471521035598705
IFT74,0.0471521035598705
IFT80,0.169339841933984
IFT81,0.0471521035598705
IFT88,0.082643221781055
IGDCC3,1
IGDCC4,1
IGF1R,0.695834438843194
IGF2BP2,0.824095022624434
IGF2R,1
IGFBP7,1
IGFBPL1,1
IGFL2,1
IGFLR1,1
IGFN1,0.397815699658703
IGHMBP2,0.659185632026323
IGSF10,1
IGSF22,1
IGSF5,0.0471521035598705
IGSF9,0.141250605913718
IK,0.837147139645266
IKBIP,0.340542970154621
IKBKAP,1
IL11RA,0.378638253638254
IL12B,0.082643221781055
IL12RB1,0.449399350649351
IL12RB2,0.669975655937246
IL13,0.965128933049444
IL15RA,1
IL16,0.0471521035598705
IL17B,0.0471521035598705
IL17F,0.0471521035598705
IL17RA,0.0471521035598705
IL17RC,1
IL17RD,0.0471521035598705
IL17RE,1
IL17REL,1
IL18R1,0.432344213649852
IL1F10,1
IL1R2,0.465197956577267
IL1RAP,0.630119977678571
IL1RL1,1
IL1RL2,1
IL1RN,0.082643221781055
IL20,1
IL20RA,0.851305320735952
IL22RA1,1
IL22RA2,1
IL25,1
IL26,1
IL27RA,0.0471521035598705
IL2RB,1
IL31RA,0.194180364282541
IL36A,0.915909090909091
IL36B,1
IL37,0.260695825049702
IL4R,1
IL5RA,1
IL6R,0.0471521035598705
IL7R,0.54512122119126
ILF2,0.851305320735952
ILK,0.0471521035598705
ILVBL,0.321870397643593
IMPA2,0.0471521035598705
IMPACT,1
IMPG1,1
IMPG2,1
INADL,1
INAFM1,1
INHBE,1
INPP4B,0.768420375611011
INPP5B,0.0471521035598705
INPP5E,0.0471521035598705
INPP5F,1
INPPL1,0.0471521035598705
INS-IGF2,1
INSC,1
INSL5,0.0471521035598705
INSL6,0.991854460093897
INSR,0.0471521035598705
INSRR,1
INSRR,NTRK1,1
INTS1,0.169339841933984
INTS3,0.0471521035598705
INTS4,0.0471521035598705
INTS5,1
INTS8,0.141250605913718
INTS9,0.0471521035598705
INTU,0.113179699637494
INVS,0.0471521035598705
IP6K3,1
IPCEF1,1
IPO11,0.415308517773307
IPO4,0.0471521035598705
IPO5,0.260695825049702
IPO8,1
IPO9,0.0471521035598705
IPP,0.0471521035598705
IQCA1,1
IQCB1,0.0471521035598705
IQCC,1
IQCE,1
IQCF1,0.415308517773307
IQCF2,1
IQCF6,1
IQCG,1
IQCH,1
IQCJ-SCHIP1,SCHIP1,1
IQGAP1,0.0471521035598705
IQGAP2,0.630119977678571
IQGAP3,1
IQSEC3,1
IQUB,0.141250605913718
IRAK2,0.378638253638254
IRAK3,0.169339841933984
IRF4,0.0471521035598705
IRF5,0.082643221781055
IRF7,0.321870397643593
IRS1,0.0471521035598705
IRX2,1
IRX5,0.54512122119126
IRX6,1
ISCA2,0.141250605913718
ISCU,0.169339841933984
ISG15,0.0471521035598705
ISLR,0.0471521035598705
ISM2,1
ISOC1,0.0471521035598705
ISPD,1
ISX,1
ISY1,ISY1-RAB43,1
ITCH,0.0471521035598705
ITFG1,1
ITFG2,1
ITGA1,0.0471521035598705
ITGA10,0.0471521035598705
ITGA11,0.260695825049702
ITGA2,0.0471521035598705
ITGA3,1
ITGA4,0.530300272975432
ITGA6,0.0471521035598705
ITGA7,0.0471521035598705
ITGA8,0.169339841933984
ITGAE,0.321870397643593
ITGAL,0.0471521035598705
ITGAM,0.0471521035598705
ITGAV,0.810877814318239
ITGB1BP2,0.54512122119126
ITGB3,0.0471521035598705
ITGB3BP,0.141250605913718
ITGB6,1
ITGB7,0.0471521035598705
ITGB8,0.903758209681343
ITGBL1,1
ITIH2,0.194180364282541
ITIH4,1
ITIH6,1
ITLN1,0.659185632026323
ITLN2,0.824095022624434
ITPR1,0.710263504611331
ITPR2,0.927913962989666
ITPR3,0.281818181818182
ITPRIPL1,1
ITPRIPL2,1
ITSN2,0.449399350649351
IVL,1
IYD,0.0471521035598705
IZUMO1,1
IZUMO2,1
IZUMO4,1
JAG1,0.0471521035598705
JAK3,0.082643221781055
JAKMIP3,1
JAM2,0.0471521035598705
JAM3,0.0471521035598705
JAML,1
JMJD1C,0.482146233848093
JMJD6,0.659185632026323
JMJD7,0.939550991163124
JMJD7-PLA2G4B,PLA2G4B,1
JPH2,1
JPH3,0.530300272975432
JRKL,0.891022504892368
JUP,0.0471521035598705
KANK1,0.0471521035598705
KANK2,0.0471521035598705
KANK4,1
KANSL1L,0.499439077594266
KANSL3,1
KARS,0.0471521035598705
KAT2A,0.0471521035598705
KATNAL1,0.0471521035598705
KBTBD12,1
KBTBD3,1
KBTBD4,0.0471521035598705
KBTBD7,0.0471521035598705
KBTBD8,0.359499471272471
KCNA5,0.710263504611331
KCNAB3,0.194180364282541
KCNB2,0.378638253638254
KCNC3,0.877710843373494
KCNC4,0.723360334465639
KCNH1,1
KCNH3,0.301826741996234
KCNH6,0.837147139645266
KCNH7,0.449399350649351
KCNH8,1
KCNIP2,0.965128933049444
KCNJ2,0.238461538461538
KCNJ5,0.695834438843194
KCNK10,0.54512122119126
KCNK18,1
KCNK7,1
KCNMB3,1
KCNN3,1
KCNQ1,0.397815699658703
KCNS1,1
KCNS2,1
KCNT1,1
KCNT2,1
KCNU1,0.082643221781055
KCNV2,0.837147139645266
KCTD14,0.723360334465639
KCTD17,0.602581289218483
KCTD18,0.669975655937246
KCTD19,1
KCTD20,1
KDELC1,1
KDELR2,0.630119977678571
KDELR3,1
KDF1,0.877710843373494
KDM2B,1
KDM4A,0.169339841933984
KDM4D,1
KDM5A,0.238461538461538
KDM5B,0.723360334465639
KDR,0.0471521035598705
KDSR,0.95308039961941
KEL,0.169339841933984
KHDC1,1
KHNYN,0.194180364282541
KIAA0100,1
KIAA0232,1
KIAA0319,1
KIAA0319L,0.194180364282541
KIAA0430,1
KIAA0513,0.810877814318239
KIAA0586,1
KIAA0753,0.0471521035598705
KIAA0754,1
KIAA0825,1
KIAA0895,1
KIAA0930,0.738152766952455
KIAA1024,0.644333886124931
KIAA1033,1
KIAA1107,1
KIAA1109,1
KIAA1210,1
KIAA1211,1
KIAA1217,0.082643221781055
KIAA1257,1
KIAA1324,1
KIAA1324L,1
KIAA1328,0.0471521035598705
KIAA1429,1
KIAA1462,1
KIAA1524,1
KIAA1549L,1
KIAA1551,0.082643221781055
KIAA1586,1
KIAA1644,1
KIAA1671,0.169339841933984
KIAA1683,1
KIAA1755,1
KIAA1804,1
KIAA1841,1
KIAA1958,0.0471521035598705
KIDINS220,0.0471521035598705
KIF13A,1
KIF13B,0.0471521035598705
KIF14,0.0471521035598705
KIF15,0.513972392638037
KIF16B,0.113179699637494
KIF17,1
KIF18B,1
KIF19,1
KIF1B,0.238461538461538
KIF20A,0.340542970154621
KIF20B,0.978197879858657
KIF24,0.0471521035598705
KIF25,1
KIF26A,0.194180364282541
KIF2A,0.0471521035598705
KIF2B,0.238461538461538
KIF3A,0.194180364282541
KIF3C,0.082643221781055
KIF4B,0.644333886124931
KIF5A,0.0471521035598705
KIF5B,0.378638253638254
KIF6,1
KIF7,0.0471521035598705
KIF9,0.513972392638037
KIFAP3,0.54512122119126
KIFC1,0.810877814318239
KIRREL,1
KLC3,0.0471521035598705
KLC4,0.0471521035598705
KLHDC4,1
KLHDC7A,1
KLHDC8A,1
KLHDC9,1
KLHL17,0.0471521035598705
KLHL2,0.0471521035598705
KLHL21,1
KLHL23,PHOSPHO2-KLHL23,1
KLHL25,1
KLHL26,0.359499471272471
KLHL29,0.113179699637494
KLHL30,1
KLHL31,1
KLHL35,1
KLHL38,0.0471521035598705
KLHL40,0.141250605913718
KLHL42,0.0471521035598705
KLHL5,0.530300272975432
KLHL6,0.281818181818182
KLK1,1
KLK13,0.321870397643593
KLK14,1
KLK8,0.837147139645266
KLKB1,0.082643221781055
KLRC3,1
KLRC4-KLRK1,KLRK1,1
KLRF1,0.0471521035598705
KLRG1,1
KMT2B,0.602581289218483
KMT2C,0.644333886124931
KMT2D,1
KMT2E,0.0471521035598705
KMT5C,0.877710843373494
KNDC1,0.576142355008787
KNTC1,0.194180364282541
KPNA7,0.915909090909091
KPRP,0.281818181818182
KRBA1,0.710263504611331
KREMEN2,1
KRT10,1
KRT12,1
KRT13,0.082643221781055
KRT15,0.0471521035598705
KRT20,0.0471521035598705
KRT24,0.482146233848093
KRT25,0.113179699637494
KRT26,0.602581289218483
KRT27,0.0471521035598705
KRT34,0.0471521035598705
KRT35,0.113179699637494
KRT36,0.0471521035598705
KRT40,0.0471521035598705
KRT7,0.55988767366243
KRT71,0.082643221781055
KRT72,0.0471521035598705
KRT76,0.194180364282541
KRT78,0.465197956577267
KRT79,0.0471521035598705
KRT81,0.281818181818182
KRT83,0.55988767366243
KRT84,0.432344213649852
KRT85,0.449399350649351
KRTAP1-1,0.0471521035598705
KRTAP1-3,1
KRTAP10-11,0.0471521035598705
KRTAP11-1,0.465197956577267
KRTAP15-1,0.0471521035598705
KRTAP24-1,1
KRTAP25-1,1
KRTAP26-1,0.0471521035598705
KRTAP4-1,1
KRTAP5-1,0.530300272975432
KRTCAP3,1
KTN1,0.723360334465639
KYNU,1
L1TD1,0.082643221781055
L3HYPDH,0.0471521035598705
L3MBTL1,1
L3MBTL4,0.0471521035598705
LACC1,0.753945666235446
LACE1,1
LACTB,1
LACTB2,0.95308039961941
LAD1,1
LAMA1,0.0471521035598705
LAMA2,0.0471521035598705
LAMA3,0.0471521035598705
LAMA4,0.0471521035598705
LAMA5,0.0471521035598705
LAMB1,0.0471521035598705
LAMB2,0.0471521035598705
LAMB3,0.0471521035598705
LAMB4,0.513972392638037
LAMC1,0.0471521035598705
LAMC2,0.0471521035598705
LAMC3,0.082643221781055
LAMP5,1
LAMTOR5,0.465197956577267
LAP3,0.113179699637494
LAPTM4B,0.0471521035598705
LAPTM5,0.0471521035598705
LARGE,1
LARP1B,0.0471521035598705
LARP4,0.260695825049702
LARP6,0.753945666235446
LARP7,1
LARS,0.216355536699194
C11orf98,LBHD1,1
LBP,1
LCA5L,0.0471521035598705
LCE1C,1
LCMT2,1
LCN12,1
LCN8,1
LCNL1,1
LCP1,0.710263504611331
LCP2,0.877710843373494
LCTL,1
LDB2,0.321870397643593
LDHA,0.0471521035598705
LDHAL6A,1
LDHC,1
LDHD,0.0471521035598705
LDLR,0.397815699658703
LDOC1L,1
LECT1,1
LEF1,0.141250605913718
LEKR1,1
LEMD1,1
LENG1,0.0471521035598705
LENG8,0.824095022624434
LENG9,1
LEO1,1
LEPROT,1
LETM2,1
LETMD1,0.216355536699194
LEUTX,1
LEXM,1
LFNG,1
LGALS1,0.0471521035598705
LGALS3,0.0471521035598705
LGALS3BP,0.113179699637494
LGI2,1
LGI3,1
LGR6,0.0471521035598705
LHCGR,0.321870397643593
LHX1,0.415308517773307
LHX4,0.113179699637494
LIAS,1
LIFR,0.0471521035598705
LIG1,1
LIG3,0.0471521035598705
LILRA2,1
LILRA5,1
LILRB3,1
LILRB4,1
LIMA1,0.0471521035598705
LIMCH1,0.588517022504328
LIME1,1
LIMS2,0.0471521035598705
LIN52,1
LIN7A,0.0471521035598705
LIN7B,0.0471521035598705
LIN7C,0.359499471272471
LINS1,1
LIPA,1
LIPC,0.0471521035598705
LIPG,0.321870397643593
LIPH,0.082643221781055
LIPI,1
LIPK,1
LIPM,1
LIPN,1
LIX1,0.397815699658703
LLGL2,0.301826741996234
LMAN1,0.617024280067758
LMAN1L,0.0471521035598705
LMBR1,0.082643221781055
LMBRD1,0.141250605913718
LMF1,0.082643221781055
LMF2,0.082643221781055
LMLN,1
LMNTD2,1
LMO2,0.0471521035598705
LMO7,1
LMOD2,1
LMTK3,1
LNPEP,0.723360334465639
LNX1,0.0471521035598705
LNX2,0.0471521035598705
LOC81691,1
LONRF2,1
LOXHD1,1
LOXL2,0.723360334465639
LOXL4,1
LPA,1
LPAR5,0.113179699637494
LPCAT2,0.0471521035598705
LPIN1,0.082643221781055
LPIN3,0.359499471272471
LPO,1
LPP,0.0471521035598705
LRBA,0.617024280067758
LRCH3,0.0471521035598705
LRCH4,0.465197956577267
LRFN2,1
LRG1,0.915909090909091
LRGUK,1
LRIG2,0.630119977678571
LRIG3,1
LRIT1,1
LRIT2,1
LRIT3,1
LRMP,1
LRP11,0.113179699637494
LRP12,0.738152766952455
LRP1B,0.082643221781055
LRP2,0.0471521035598705
LRP2BP,0.0471521035598705
LRP4,0.695834438843194
LRP5,0.0471521035598705
LRP8,0.0471521035598705
LRRC10,1
LRRC14B,1
LRRC16A,1
LRRC16B,1
LRRC17,1
LRRC19,1
LRRC2,0.810877814318239
LRRC23,1
LRRC25,1
LRRC26,1
LRRC27,1
LRRC30,1
LRRC31,1
LRRC34,1
LRRC36,1
LRRC40,0.238461538461538
LRRC42,0.797492362525458
LRRC43,1
LRRC46,0.991854460093897
LRRC56,1
LRRC57,0.588517022504328
LRRC58,1
LRRC66,1
LRRC69,1
LRRC70,1
LRRC75A,1
LRRC8C,1
LRRD1,1
LRRFIP2,0.082643221781055
LRRIQ1,1
LRRIQ3,1
LRRIQ4,1
LRRK1,0.0471521035598705
LRRK2,0.0471521035598705
LRRN1,1
LRRN4,0.768420375611011
LRSAM1,0.415308517773307
LRTM1,1
LRTM2,1
LRTOMT,1
LRWD1,0.432344213649852
LSG1,0.0471521035598705
LSM14B,0.169339841933984
LSMEM2,1
LSR,1
LSS,0.513972392638037
LTA4H,0.0471521035598705
LTB4R2,0.141250605913718
LTBP3,0.0471521035598705
LTBP4,0.082643221781055
LTK,0.113179699637494
LUC7L,0.397815699658703
LURAP1L,0.54512122119126
LUZP1,0.0471521035598705
LUZP4,0.415308517773307
LVRN,1
LXN,0.216355536699194
LY75,LY75-CD302,1
LY86,1
LY9,1
LYG1,1
LYG2,0.113179699637494
LYN,0.0471521035598705
LYPD5,1
LYPLAL1,1
LYRM4,0.530300272975432
LYRM5,1
LYRM7,1
LYRM9,1
LYSMD3,1
LYSMD4,1
LYST,0.891022504892368
LYVE1,0.141250605913718
LYZL6,1
LZIC,1
LZTFL1,0.0471521035598705
LZTR1,0.513972392638037
M1AP,0.710263504611331
MAATS1,0.602581289218483
MAB21L3,0.216355536699194
MACC1,1
MAD2L2,0.0471521035598705
MADD,0.359499471272471
MAEL,1
MAFA,1
MAG,0.169339841933984
MAGEF1,0.340542970154621
MAGEL2,0.499439077594266
MAGI1,0.0471521035598705
MAGI2,1
MAGIX,1
MAK,0.891022504892368
MAMDC2,0.082643221781055
MAMDC4,1
MAML2,0.082643221781055
MAMSTR,0.723360334465639
MAN1A1,0.321870397643593
MAN1B1,0.238461538461538
MAN1C1,0.0471521035598705
MAN2A1,1
MAN2B2,1
MAN2C1,1
MANSC4,1
MAP10,1
MAP1LC3C,0.0471521035598705
MAP1S,0.682846813069095
MAP2,1
MAP2K5,0.301826741996234
MAP3K1,0.0471521035598705
MAP3K11,0.397815699658703
MAP3K15,1
MAP3K19,1
MAP3K4,0.238461538461538
MAP3K5,0.465197956577267
MAP3K6,0.0471521035598705
MAP3K9,0.082643221781055
MAP4K1,0.695834438843194
MAP4K2,0.0471521035598705
MAP6,1
MAP7,0.321870397643593
MAP7D1,0.617024280067758
MAP9,1
MAPK10,0.0471521035598705
MAPK12,0.0471521035598705
MAPK14,0.0471521035598705
MAPK15,1
MAPK7,0.0471521035598705
MAPK8IP1,0.0471521035598705
MAPK8IP3,1
MAPKAPK2,0.810877814318239
MAPKAPK3,1
MAPKAPK5,1
MAPRE2,0.169339841933984
MARK2,0.95308039961941
MARK3,0.0471521035598705
MARS,0.0471521035598705
MARVELD2,1
MARVELD3,1
MASP1,1
MAST1,0.141250605913718
MAST4,0.602581289218483
MASTL,1
MAT1A,0.0471521035598705
MATN2,0.0471521035598705
MAU2,1
MAVS,0.0471521035598705
MB21D2,0.0471521035598705
MBD4,0.0471521035598705
MBD6,0.978197879858657
MBIP,0.082643221781055
MBLAC1,0.723360334465639
